CROP_TYPE,SOIL_TYPE,REGION,TEMPERATURE,HUMIDITY,RAINFALL,WIND_SPEED,WEATHER_CONDITION,SOIL_MOISTURE,WATER_REQUIREMENT,WATER_NEEDED
Sugarcane,Loamy,South,27.226735727867478,,7.181768597498084,2.171681514211957,Sunny,59.15,1.07,0.0
Maize,Loamy,North,,61.779581789197444,8.622329462820174,3.672060055725737,Sunny,14.23,1.27,1.0
Rice,Clay,South,30.91215944531914,46.1576708823892,2.8041048326697844,9.622147210475207,Sunny,74.83,0.0,1.0
Tomato,Loamy,North,22.90537089405866,64.33182703632818,,4.8378833216772374,Sunny,50.83,,0.0
Wheat,Sandy,West,29.833993411855577,25.599728660020823,8.14804203075027,4.451389650075386,Sunny,20.48,0.41,1.0
Potato,Peaty,North,23.61247258712226,,7.476146132664448,11.35928689611467,Cloudy,53.93,1.24,0.0
Tomato,Clay,West,22.614043688349675,65.94775503211633,,5.41982217776816,Cloudy,8.35,1.98,1.0
Maize,Silty,South,24.17507539104993,68.62872476482248,0.5982569274443827,21.28828445194229,Windy,87.66,1.85,1.0
Wheat,Silty,North,25.74755532109623,41.538473547810796,21.404775910296912,7.334170063530485,Sunny,75.21,,1.0
Banana,Peaty,Central,,68.37225105037213,3.8125196621578654,8.648839578961537,Sunny,27.17,20.03,1.0
Cotton,Silty,North,29.412734770666685,49.378530952031866,10.285089704666127,11.487702702585684,Humid,40.61,0.0,0.0
Maize,Peaty,North,5.869808251429333,52.812952515614995,9.350494795758616,2.4602230942712655,Sunny,38.6,0.0,0.0
Rice,Sandy,North,23.15409665351941,75.76897078733997,8.782409573301763,12.542522560826725,Sunny,78.23,0.0,0.0
Rice,Silty,East,25.650580135863763,95.21170585039616,7.459409727874972,11.707338249169434,Cloudy,35.14,0.0,0.0
Cotton,Silty,Central,37.03037223164998,65.7703813820402,2.0020837654185977,,Sunny,9.08,1.4,1.0
Cotton,Sandy,North,21.519984349707208,52.74356812039652,3.2934572808045974,11.369636537981416,Sunny,23.25,,0.0
Potato,Silty,North,28.976779708599476,67.83005671264998,7.4273261053704935,,Cloudy,23.32,0.09,
Maize,Silty,South,36.970181858415025,,15.575214573369214,17.175953561501498,Sunny,85.69,0.71,0.0
Maize,Sandy,Central,20.122188820316364,74.31496348809102,5.656144425805288,22.50130733990043,Sunny,83.54,2.03,1.0
Rice,Sandy,North,30.363851355186412,100.0,2.2805880270244456,4.692495061826638,Rainy,30.55,0.16,0.0
Wheat,Sandy,North,23.18636899639288,54.269936463579995,0.9205435305108398,3.5132629502922805,Cloudy,,0.99,1.0
Maize,Silty,North,24.972197546264592,,,,Humid,48.94,0.0,0.0
Cotton,Peaty,West,23.181334996280114,88.23376930127304,5.50502389972344,0.0,Sunny,72.77,0.0,0.0
Rice,Peaty,East,,87.29238855527798,1.3395535976891182,13.24707615912752,Cloudy,27.83,0.0,
Sugarcane,Clay,Central,44.331472887438956,35.74883110213429,11.222910713177523,10.565403815364286,Sunny,42.32,1.19,0.0
Maize,Clay,West,33.06673523242999,,2.3266212309238927,11.836432996306884,Sunny,19.69,2.49,1.0
Banana,Silty,North,34.61042717071725,87.2678114877305,7.1134383665798655,8.482140324400266,Sunny,32.83,12.62,1.0
Tomato,Silty,Central,30.951960921018976,100.0,3.655542126232924,11.275078829842009,Cloudy,69.5,1.83,1.0
Cotton,Peaty,West,18.36245926958825,75.55693825626227,26.837000534975033,12.361197888219342,Cloudy,,0.67,0.0
Banana,Loamy,East,30.369747821939843,59.482050594552746,2.591439414307703,11.000117028332955,Sunny,43.02,23.86,1.0
Cotton,Clay,West,,49.86195271343915,5.4458670520812635,3.274506922687288,Sunny,72.11,0.54,
Maize,Peaty,South,22.87960315576533,98.28115036296273,32.06295214354406,10.860029136007606,Sunny,69.85,0.65,0.0
Potato,Silty,North,33.79196000296676,75.93112379698638,3.83789500550284,19.269823430249176,Windy,20.91,,0.0
Rice,Clay,West,32.226017259124475,52.278996096718735,10.344921259986776,11.204460292399315,Rainy,,0.18,0.0
Potato,Clay,East,39.11224026888202,61.95265450499328,,10.685278063840823,Windy,,0.01,0.0
Wheat,Clay,North,25.49330192491829,69.65279775243056,1.172925074919027,17.800188289454127,Cloudy,43.82,0.0,0.0
Maize,Silty,South,21.414334106345642,73.15709980832176,9.876450483546789,6.271922211175638,Humid,,0.0,0.0
Banana,Peaty,South,25.830231343764726,51.50572013681315,24.773139706901542,14.448388200433858,Rainy,31.01,0.0,0.0
Wheat,Loamy,West,36.613425958981736,55.78714372811761,6.025109379370241,7.349213234739129,Sunny,10.06,0.37,1.0
Potato,Silty,North,,40.205981564405604,9.839716322978923,15.432916716725682,Rainy,19.02,0.08,0.0
Sugarcane,Clay,West,15.589745707413806,80.59643434407172,9.387879400993235,,Cloudy,39.15,0.85,0.0
Wheat,Sandy,South,28.53637167358968,59.875722998445255,5.362967813331557,7.9386056833639,Sunny,35.04,0.0,1.0
Sugarcane,Peaty,Central,25.344464243355063,71.99482473774938,9.542435099852138,8.67019436833529,Sunny,81.13,0.95,0.0
Cotton,Silty,West,28.04636735905411,86.3338776286449,3.0018400956940643,14.889057707091139,Sunny,51.38,1.2,1.0
Banana,Clay,Central,33.67187062741519,,4.748761279761569,0.7227454938834104,Cloudy,58.31,17.16,1.0
Sugarcane,Loamy,North,24.684583923286887,63.30544286076398,5.839679071002708,7.790354450526509,Cloudy,63.54,1.0,0.0
Potato,Clay,South,16.761965014416276,67.90882215325901,19.95164245008687,13.102087418122583,Cloudy,50.19,0.0,0.0
Tomato,Clay,West,40.266889343199665,65.9479040577534,4.2822142234086105,,Cloudy,70.42,1.17,1.0
Potato,Silty,West,48.185803591999196,83.69247496816917,30.057560145145377,10.674316901034624,Sunny,100.0,0.0,0.0
Wheat,Loamy,West,21.645777267927414,69.66257596308185,2.400402974846302,0.0,Sunny,34.87,1.0,1.0
Banana,Sandy,North,34.62232008233558,56.833984706316315,2.911142610837132,5.72760952165227,Sunny,12.21,74.22,1.0
Wheat,Silty,North,25.693065273750893,80.71773585334626,10.453432424252501,13.397263360759045,Cloudy,88.84,0.0,0.0
Maize,Peaty,East,27.619660887791134,83.45726534537528,14.36787669756561,6.244963114677933,Rainy,59.62,0.3,0.0
Wheat,Loamy,West,30.896740744361907,44.92504059769305,6.201145427769922,3.487701445889936,Cloudy,,0.33,1.0
Maize,Sandy,North,34.50149861865997,87.99175827152158,4.081181695319706,15.308042664772978,Windy,69.32,3.66,1.0
Maize,Sandy,South,25.999235840909368,70.47067659812728,24.109674579793445,12.578420270348513,Sunny,57.1,0.0,0.0
Tomato,Loamy,North,37.1197120354858,69.24904925219897,1.4596009862753392,4.5573332359145455,Sunny,45.03,1.43,1.0
Potato,Peaty,North,15.185200907591167,80.09936947394772,12.755197835184743,10.692519222160493,Sunny,88.7,0.29,1.0
Sugarcane,Clay,West,32.55872342171846,56.495354134935816,11.717339388879108,4.720261026373565,Rainy,66.85,0.85,1.0
Potato,Silty,Central,22.962834651894056,79.31246771286386,,9.237704715621922,Sunny,76.9,0.49,
Maize,Peaty,South,36.23362789964795,59.34836795393217,27.398573954273804,10.879940947627302,Humid,42.37,0.0,0.0
Sugarcane,Sandy,Central,28.85226687298327,42.87573980434493,13.02653093504387,5.957518003998023,Humid,81.91,2.51,1.0
Maize,Peaty,East,23.962568007943588,50.03365581339599,3.589134323563628,13.711664667626197,Cloudy,67.23,0.73,0.0
Cotton,Clay,West,31.977046558129796,73.5053274935484,4.360416795400236,14.48675851160828,Rainy,68.42,0.61,1.0
Tomato,Peaty,Central,33.35913008324351,,4.961192498797969,11.317827624499284,Humid,12.39,2.74,1.0
Banana,Peaty,North,31.85136473715183,89.15114184784474,0.31293239830234604,12.069910757702006,Rainy,57.48,21.91,0.0
Sugarcane,Sandy,North,21.82182256220164,82.83925180159464,24.477301254301878,2.735855808156286,Sunny,33.49,0.6,0.0
Wheat,Peaty,East,25.09589725826749,85.00158749049447,,16.810936134217638,Sunny,61.87,1.03,
Sugarcane,Silty,East,27.97556297727139,66.87167869516118,12.03287312987057,9.543375059717654,Sunny,53.3,0.0,0.0
Cotton,Loamy,South,,68.8679242594244,13.099298120842962,5.323718174372921,Windy,14.45,0.0,
Banana,Sandy,South,32.49847285263009,47.09432218633584,18.56074339412819,10.729179062279625,Sunny,50.05,9.62,1.0
Maize,Loamy,West,15.91059260496035,79.93675265236236,8.060074281350072,13.727349961944416,Sunny,43.36,0.08,0.0
Banana,Peaty,East,30.005962327321022,70.69750182555629,,12.561747835269848,Sunny,71.0,0.0,0.0
Rice,Clay,West,26.26011187338016,73.50958437938391,3.6057242134027483,4.576548176057845,Humid,47.72,,0.0
Banana,Sandy,Central,22.968996301696286,,13.687845993055863,13.788189447587492,Cloudy,45.9,,0.0
Banana,Peaty,South,23.545079333382404,55.910555240787346,4.207042420085874,9.69670459100405,Sunny,66.16,15.09,
Tomato,Peaty,West,26.71277401289222,,23.31380514479806,12.506020911920608,Windy,61.83,0.63,0.0
Banana,Clay,East,6.393489373242893,69.90006382313251,1.783874747722448,5.992242497093501,Humid,89.31,5.58,1.0
Wheat,Peaty,Central,23.7922625752507,50.9684689181194,3.794426153331911,15.22955794693326,Sunny,34.92,,0.0
Wheat,Silty,South,22.74511105212224,62.18601768084741,6.906891072093578,10.91357763132411,Humid,,0.0,0.0
Tomato,Clay,West,,72.39424715700454,14.954422939876046,15.944116570691149,Humid,,0.0,0.0
Potato,Sandy,East,23.16683990493688,60.11868092940753,13.815022819065089,2.3256594557193893,Rainy,73.39,0.0,
Banana,Sandy,West,26.70931719897706,84.63484114593669,2.366301813440287,,Sunny,71.82,27.78,1.0
Rice,Loamy,South,37.25365976596781,42.33613157274509,1.5576028726431286,8.79986076682347,Sunny,66.69,0.01,0.0
Rice,Silty,Central,33.96610911889254,81.84156860350012,,17.33812509986391,Cloudy,15.12,0.4,1.0
Sugarcane,Silty,North,33.413628399660716,74.91778212224007,6.611721767264519,19.814054488368626,Cloudy,88.94,2.69,1.0
Potato,Sandy,Central,25.00076541753489,56.46757118665114,7.7436817926825245,5.557868504626003,Cloudy,,,0.0
Banana,Peaty,West,31.258193675737914,51.13387147655003,5.606070632582419,10.265235158057365,Sunny,36.46,19.27,1.0
Sugarcane,Silty,West,26.596613197278437,33.795760741363225,10.879397928408496,10.775759876403276,Sunny,54.07,0.82,0.0
Tomato,Silty,North,26.823440735938373,53.07237481379249,5.578455071027567,13.59078806519027,Cloudy,80.56,1.11,1.0
Maize,Peaty,West,30.458112062479298,80.70764982504495,29.248826457638945,14.424813332062438,Cloudy,47.04,0.0,0.0
Rice,Clay,Central,24.418038469474403,64.15871410581988,3.0241520463490024,4.428009035441659,Humid,55.93,0.37,0.0
Potato,Peaty,South,36.958018626659225,82.44471320587762,9.871749998620476,10.322966801086858,Cloudy,,0.0,0.0
Maize,Loamy,Central,27.039219162412376,55.70193394063172,9.451479723175774,0.0,Rainy,60.19,0.0,0.0
Tomato,Loamy,Central,31.71016339755799,75.60659240159845,3.306935759237133,14.053956415202023,Sunny,53.92,2.08,1.0
Maize,Sandy,Central,60.0,54.237520968733676,16.246810940538666,8.306900658379814,Humid,30.113060285090768,3.21,
Banana,Clay,South,34.18992264745105,50.51637490685242,4.548764157652312,3.973089603489689,Sunny,50.86,22.18,1.0
Tomato,Silty,West,19.54648538385685,63.39309174243986,1.893450358046631,11.66273404978406,Windy,79.07,1.35,1.0
Rice,Sandy,Central,30.669375370059306,55.025502330200055,6.487384343833439,8.150653784972517,Humid,78.45,,0.0
Sugarcane,Sandy,South,33.10431636676388,41.857667764441814,4.888395209130666,16.307305153881117,Sunny,70.67,9.55,1.0
Maize,Silty,West,33.35117813296449,62.2652794892451,1.9640104128187592,5.537089322268926,Humid,40.2,,1.0
Potato,Silty,South,21.320230995312215,66.59653124646934,,21.114776000304673,Cloudy,71.81,0.03,0.0
Potato,Peaty,South,24.057788577896055,84.025379172441,5.479114956305564,14.272777714816748,Cloudy,37.97,0.33,0.0
Banana,Loamy,Central,33.96734941444973,79.0520851569959,1.4083304510932002,16.43847206592086,Windy,61.45,26.44,1.0
Tomato,Silty,North,23.429437775904127,83.29914798849248,1.4062799049230352,4.855818992257745,Rainy,53.23,0.66,0.0
Wheat,Peaty,Central,26.201823660014114,75.80536247590263,10.427255926814441,18.942296885668796,Sunny,30.5,0.0,0.0
Rice,Loamy,South,37.455254857011816,69.98919138424962,12.261529918178663,3.9372627729586647,Rainy,43.49,0.27,
Wheat,Clay,South,27.71320449769126,46.565826402921616,28.33280484761484,8.950941517732124,Sunny,75.58,0.0,0.0
Tomato,Clay,South,23.639355172996943,67.24808296902911,0.9102453581668478,16.5232831370338,Windy,,1.35,1.0
Cotton,Clay,East,22.73429585882257,73.95190665996222,1.2540619718464654,12.533845362522372,Sunny,22.45,1.4,1.0
Sugarcane,Silty,Central,29.996315977511127,86.86156924055655,0.5320894751982538,3.8041904135201907,Cloudy,43.78,5.29,1.0
Potato,Loamy,North,20.001111949136746,75.2943281259772,7.597752021319967,15.67705030921326,Humid,41.85,0.38,0.0
Sugarcane,Loamy,West,26.51598421662149,83.60575151908132,9.748382066765757,11.699772263712688,Windy,46.57,0.0,0.0
Potato,Clay,North,29.99938320994013,49.52003162952141,5.16715354113381,7.918998819725331,Sunny,88.01,0.43,0.0
Tomato,Sandy,North,35.794898923286006,60.103735607778574,15.990036440497331,2.289953719751896,Sunny,49.09,0.63,0.0
Sugarcane,Loamy,East,32.005288482219974,71.44026070491907,11.60592280846231,12.173752649364138,Humid,75.56,0.0,0.0
Rice,Loamy,South,23.715609292106926,82.41429036113843,42.573639190440375,9.18286098516787,Humid,61.43,0.0,0.0
Maize,Peaty,North,35.07051590538232,62.821570312416206,1.4837818662030609,10.781546743736174,Cloudy,14.11,3.59,0.0
Tomato,Clay,South,26.202909774715135,63.7633106127627,0.6008516071565119,2.0739931991470417,Sunny,64.13,1.85,1.0
Banana,Sandy,Central,20.585781867703545,75.30710459004467,3.2131290983510774,7.906714708218265,Sunny,60.0,23.02,1.0
Cotton,Peaty,South,26.967751844407164,48.11193759282314,0.19233988225206458,12.401523107707556,Cloudy,69.47,0.97,1.0
Maize,Sandy,South,36.629015206874215,89.11106824735144,26.97279828355214,19.38232305652366,Sunny,11.33,0.0,0.0
Rice,Sandy,Central,28.991440300389552,51.81295860338473,3.6233616515187332,8.973591885746847,Sunny,25.51,0.0,0.0
Cotton,Sandy,Central,28.07513118597872,36.221158646610455,8.039227019815625,17.216495295340604,Humid,70.39,1.05,1.0
Wheat,Silty,North,37.82326986821712,65.15100512783872,3.8282772734655914,13.936742104249232,Sunny,36.5,0.0,0.0
Banana,Loamy,East,19.41187091767344,90.47688053563348,2.821091261893136,11.168924831266741,Sunny,82.42,8.98,0.0
Tomato,Loamy,West,20.286405315683368,73.79679695500415,1.6530483473633082,4.938291081669428,Sunny,49.0,0.71,0.0
Sugarcane,Peaty,Central,,76.2663581450545,3.8620074378059006,5.147607282345218,Sunny,5.09,,1.0
Tomato,Sandy,Central,30.23588911888033,65.62078643460671,9.556006680684273,13.087704353532997,Rainy,64.4,1.31,1.0
Wheat,Sandy,West,28.998958762690748,,,7.367522129473936,Cloudy,48.64,0.09,0.0
Tomato,Loamy,South,37.256418203678656,41.82635945610326,8.166536547133635,6.923186406169501,Windy,31.95,0.63,0.0
Potato,Sandy,Central,29.46085046282062,31.109206131437205,,9.096948304828533,Sunny,6.74,1.37,1.0
Cotton,Sandy,West,25.575057043124183,67.94408507661295,0.35899772415644216,9.180845848304038,Windy,21.89,3.86,1.0
Maize,Sandy,North,28.010769237268644,84.6882379151034,18.33200503236803,14.503839880968435,Cloudy,18.74,0.71,0.0
Banana,Clay,East,28.70624451076575,70.16200557242098,0.4587785281541704,7.472511508698947,Cloudy,54.54,23.54,1.0
Potato,Clay,Central,17.969432360031,74.3539929057802,,14.00620018012158,Sunny,70.41,0.52,1.0
Sugarcane,Clay,West,44.26198986600936,,7.736453969013601,,Windy,24.94,3.21,1.0
Banana,Peaty,Central,31.119226108611468,69.93150277161587,1.844838190799052,1.6300200631897432,Sunny,64.31,21.27,1.0
Maize,Sandy,South,,63.160173495385706,6.009461783454108,11.472538314916536,Cloudy,81.49,2.54,1.0
Rice,Clay,Central,31.69098390567148,52.722127915249025,52.95218310227223,,Windy,57.83,0.64,1.0
Maize,Clay,Central,60.0,95.33318844458128,8.336724305194991,5.523883691740067,Humid,85.14304208090464,0.07,0.0
Rice,Silty,South,27.15667908698541,72.89821668730521,3.139709754524213,,Sunny,22.36,0.0,0.0
Sugarcane,Peaty,Central,24.212553182555798,50.84597426121004,1.2556990671934396,9.946784498703126,Humid,11.37,,1.0
Maize,Clay,South,31.596704117930223,47.43248498298145,9.091720022393751,1.160539470192294,Rainy,36.06,0.31,0.0
Maize,Clay,West,30.314265043188716,83.79595590393369,0.9346158841808963,4.404191165132261,Sunny,65.27,2.7,1.0
Tomato,Clay,East,23.140659405463552,49.43837455387512,14.524686249194037,0.0,Cloudy,63.32,,0.0
Maize,Silty,East,36.51421366820358,92.80751236253332,25.16069374751867,3.287183714778581,Sunny,86.18,,0.0
Maize,Silty,West,29.760112217937902,23.653058043639334,26.863539445526673,12.895316746592751,Cloudy,58.55,0.0,0.0
Rice,Peaty,North,32.37891617360579,86.33892796684965,1.1419526390052561,7.2128353071242675,Rainy,39.96,,0.0
Rice,Sandy,North,36.35152532607951,72.30342216742946,,10.84972770863279,Rainy,72.76,0.0,0.0
Wheat,Sandy,East,28.13133292698901,,1.0215438844990719,10.068221907697481,Cloudy,18.01,0.0,0.0
Tomato,Peaty,West,29.90171204190469,62.368123474373554,8.486697978598796,10.162915352497928,Windy,74.11,0.0,0.0
Sugarcane,Sandy,Central,32.860163431036696,93.36094772891045,16.872945145970586,15.115662115565257,Sunny,36.1,0.0,0.0
Sugarcane,Loamy,West,23.650833497199685,75.60588287601806,7.717362968666045,8.985446789144879,Cloudy,18.09,1.0,0.0
Rice,Sandy,South,28.324309977076005,51.45194586656823,20.561456199628072,14.553341865299531,Sunny,18.78,0.0,0.0
Wheat,Silty,West,28.753291519906888,39.21635065956678,,0.0,Sunny,88.61,0.0,0.0
Wheat,Silty,North,22.263648689899632,67.65945819720963,3.2372156298048282,15.557129784220233,Sunny,57.97,0.0,0.0
Maize,Clay,Central,41.90582073204327,64.98393299693879,9.945287517833238,3.5496095394511133,Cloudy,19.81,0.81,0.0
Wheat,Silty,Central,19.556239339045586,42.20197943936736,0.07439732784474531,,Sunny,27.83,0.0,0.0
Sugarcane,Loamy,East,20.211376577877054,64.16909711776496,,6.47691255254372,Sunny,36.63,1.1,
Banana,Loamy,South,35.88535945422147,56.39098050388699,,15.419276104157184,Sunny,9.75,48.62,1.0
Rice,Loamy,Central,32.279597504779254,65.13935102460042,27.664690209638184,,Sunny,14.22,0.0,0.0
Tomato,Clay,East,21.844211095115334,75.88885417472603,5.1984788847311965,6.720556103818229,Windy,69.75,1.17,1.0
Maize,Sandy,Central,31.643734090610156,87.38914921196053,10.615027305770472,5.191561409871105,Cloudy,71.88,0.31,0.0
Tomato,Clay,North,36.80710266998386,78.63333554553931,13.16699678712264,11.27697400429719,Sunny,89.0,,0.0
Wheat,Silty,Central,27.818421654418085,54.178388752546915,14.837419938486548,13.71804167443834,Windy,10.75,0.05,
Potato,Loamy,North,43.5929374004475,70.53372693243792,13.30954992806751,18.521622578803154,Cloudy,80.58,0.0,0.0
Tomato,Clay,West,17.655629134791788,,3.4131502941859533,21.999087498933854,Cloudy,31.96,2.69,1.0
Rice,Clay,North,32.16294072315461,45.01806568053648,11.585779109968087,,Windy,32.87,0.0,0.0
Tomato,Loamy,North,34.99917001732602,70.97349177038409,7.963089646722898,11.828270934346842,Rainy,15.82,3.0,1.0
Rice,Peaty,North,33.34806340963148,92.85008506876571,9.097438714035238,3.9133013394589415,Cloudy,88.84,0.0,0.0
Rice,Loamy,Central,26.77386564012611,65.48639906280506,0.008149492897386154,19.54651576865488,Sunny,88.38,0.0,
Sugarcane,Peaty,South,52.82861517713692,,6.247707957175729,,Sunny,92.35453022065012,4.42,1.0
Maize,Loamy,North,30.664871026523542,65.45403006662929,26.690751438264336,8.554675790461818,Humid,,,1.0
Banana,Sandy,East,32.894526919912416,46.79431701540125,3.425974742743038,11.937658845267768,Sunny,76.54,47.96,1.0
Maize,Peaty,Central,31.614840617694178,77.95408260329432,5.762810491311615,6.818246363025595,Sunny,58.94,0.85,0.0
Cotton,Peaty,South,34.24034734476034,72.87297487587693,2.0662324390641027,0.0,Cloudy,15.95,1.72,1.0
Wheat,Clay,South,21.88678025759959,62.436349197878855,1.4919926887370076,12.859014604668008,Humid,27.25,0.26,
Cotton,Peaty,Central,26.633374125258193,60.03253601216268,2.340389014638516,16.71236925966952,Windy,63.58,1.53,1.0
Maize,Silty,East,22.359904407257474,61.8164854757668,8.06645896983439,12.784613176004733,Sunny,73.29,0.0,0.0
Sugarcane,Clay,West,25.68332334348315,65.1241174151348,25.13659907749212,9.96460434999173,Windy,77.09,,0.0
Banana,Clay,Central,34.09132535088583,53.41647467987687,3.948207308780274,10.066358761956803,Sunny,51.23,21.66,1.0
Tomato,Sandy,South,28.647903524351374,44.18370378497845,3.9068677589403222,,Rainy,50.44,2.85,1.0
Maize,Clay,West,43.64115497889862,82.08048420041972,8.304355346185408,10.70827110544292,Sunny,63.16,,0.0
Wheat,Clay,South,29.160438203138302,59.21898535254563,4.412105067699249,9.696493412597226,Rainy,71.11,0.33,1.0
Maize,Silty,North,28.358151283478417,67.50564656253717,24.125790820069717,10.126714397344255,Rainy,19.5,0.0,0.0
Tomato,Clay,West,28.637097516641298,,4.745709116467637,17.77506370220232,Sunny,67.89,2.03,1.0
Sugarcane,Peaty,Central,24.173147842840386,69.83030719482821,,12.361366071732665,Sunny,34.04,0.0,0.0
Tomato,Sandy,Central,,47.39273004352364,7.622599534570925,,Sunny,37.62,,1.0
Tomato,Silty,East,34.76672816266988,39.86239753172228,15.23571251396506,13.296134481479585,Cloudy,11.61,0.83,
Tomato,Loamy,West,28.683824008766635,56.16961212962012,8.298973236136494,13.296494933916216,Windy,55.02,0.0,0.0
Rice,Loamy,East,23.239241620699172,70.9356729862543,2.7332575286161767,14.729989813849294,Cloudy,12.94,0.02,1.0
Sugarcane,Loamy,Central,42.392075278375586,54.08075198788531,4.546059901332936,6.215442940835699,Cloudy,,4.44,1.0
Sugarcane,Silty,East,25.29878865000494,59.6761796945115,27.769911457243058,7.5973604692610515,Sunny,57.78,0.27,1.0
Sugarcane,Loamy,West,28.443180606465283,96.90946120624352,,5.932212729028739,Rainy,89.17,0.0,
Banana,Peaty,Central,35.16151921285757,37.31864172793196,0.2323301886188187,13.83361461746846,Humid,25.88,44.53,1.0
Cotton,Loamy,South,33.285935416743314,53.674490061342524,48.00097779576949,,Sunny,52.08321476051092,0.0,0.0
Maize,Loamy,Central,26.08104233266746,93.44906102860892,8.930572171636255,3.6337856373881428,Sunny,86.98,0.0,0.0
Wheat,Sandy,East,28.865860116610474,64.33101992007165,7.31668147465429,11.954189064101614,Cloudy,30.38,0.0,0.0
Rice,Loamy,East,16.997765394223393,54.410222517516345,0.1230457071620065,16.861169339339366,Sunny,13.19,1.77,1.0
Tomato,Loamy,Central,22.998410302201563,82.5315337551668,15.18062994646299,8.823336806377567,Sunny,58.89,0.09,0.0
Tomato,Clay,North,23.92066876158288,65.82845654721667,,11.569866369631523,Cloudy,36.12,1.78,1.0
Rice,Peaty,North,,,30.395206619801495,13.652428514122125,Humid,,,1.0
Cotton,Silty,North,29.151337270129886,67.88553390556267,0.159954959395751,3.3972088030064,Cloudy,89.45,0.51,
Banana,Sandy,South,27.036642342989214,55.1283678592585,15.91370366316097,10.759940794955511,Sunny,69.1,6.25,1.0
Tomato,Silty,South,,49.73763405667882,,16.360580948707355,Sunny,46.26,1.68,1.0
Wheat,Loamy,South,30.56777575931581,63.29604608547877,2.690473217240715,7.033955916179261,Sunny,9.25,0.0,0.0
Cotton,Clay,Central,38.3384483058775,49.83504559885989,3.1235490900507457,14.162330711294143,Cloudy,21.29,1.83,1.0
Rice,Loamy,Central,37.83553910045051,65.16039967694721,1.7139186975408878,10.135808035695597,Humid,,0.37,0.0
Tomato,Loamy,West,16.463369367625983,70.31609851211509,6.559635335010718,6.627476789331629,Sunny,46.41,,1.0
Wheat,Sandy,North,31.462433103010838,77.79590684077417,3.3363939636815614,9.517457245927922,Sunny,47.27,0.21,1.0
Potato,Sandy,West,26.93186025961697,81.91887478275241,50.038546935032535,7.369360379568841,Sunny,7.1,0.0,0.0
Wheat,Silty,North,28.930932057192138,58.913952475516226,8.67426268954084,5.55842979118567,Sunny,85.19,0.0,
Maize,Loamy,East,25.610301798744707,72.49121911908604,8.358123307924096,8.728276137734458,Cloudy,51.14,0.0,0.0
Tomato,Silty,West,28.705531779323213,72.38785169309534,2.4957689166632355,10.34213156193061,Sunny,6.68,3.41,1.0
Banana,Loamy,Central,28.90844437643211,69.91728073723976,5.25413915186688,9.169728087255658,Humid,64.61,13.8,1.0
Sugarcane,Sandy,East,24.52628945590646,57.80810883574313,1.3236406776765515,8.673132094355797,Rainy,11.06,12.09,1.0
Potato,Clay,West,22.621794713048914,49.57898281303834,14.37710830463212,11.129979414827996,Rainy,66.3,0.0,0.0
Tomato,Silty,East,25.307825904283096,72.5300283359984,4.022092832928505,12.657029874905241,Windy,64.63,0.12,
Tomato,Silty,East,29.405555586740594,39.397061567104245,13.941887737306086,,Humid,,0.84,0.0
Potato,Peaty,East,31.593978050105584,60.982408511475334,4.647311530957705,8.73802065309696,Sunny,34.07,0.0,0.0
Sugarcane,Peaty,Central,33.12009386404088,26.695534765271027,44.88030923273097,0.13229545003075494,Rainy,17.27,,0.0
Cotton,Clay,East,25.034859861598523,44.95396364962605,1.8768184420518994,9.189083204828984,Cloudy,12.81,2.08,1.0
Potato,Peaty,Central,29.70306740381642,51.84299092328863,0.015250561905871438,10.752645230358105,Sunny,11.1,1.74,1.0
Rice,Clay,South,33.77501555171979,81.45086311443927,9.034375425982486,12.848900060827187,Sunny,73.88,0.86,1.0
Rice,Loamy,East,34.99356937086477,75.32162036606404,30.56612429883149,10.770524032481523,Sunny,66.08,0.0,0.0
Banana,Peaty,North,27.647002875210866,56.690979742366366,10.4144036381971,12.740878220271242,Humid,87.95,1.37,0.0
Potato,Peaty,Central,26.674409650362325,75.94054692694627,0.8962226174654576,10.326124908346387,Sunny,31.28,1.27,1.0
Potato,Silty,South,,78.31434445070595,7.775736448794994,6.622408109087629,Sunny,73.26,0.11,
Maize,Clay,Central,21.101755162615568,62.590027274379175,24.02261086624703,4.420324158051503,Rainy,,0.0,0.0
Rice,Silty,East,26.83834293378695,44.23432783679465,0.06527324588194892,8.684986463557351,Rainy,81.83,0.77,1.0
Cotton,Peaty,Central,32.46751839083878,,1.826162556187465,6.168618982965215,Cloudy,9.41,1.79,
Potato,Loamy,West,31.85168277666221,63.531613922417954,16.85032290833455,9.40140442684515,Sunny,71.97,0.0,0.0
Cotton,Sandy,West,26.378394373816665,46.51318413754662,22.434402156005856,7.540614982562852,Sunny,31.13,0.78,0.0
Tomato,Clay,North,29.306309206523,70.50570189394952,12.281310143680479,12.095405062820241,Cloudy,20.4,0.0,0.0
Cotton,Clay,Central,23.052097958255874,69.19717781453534,47.74792359166593,10.244775122286171,Humid,,0.0,0.0
Cotton,Loamy,East,,71.6756404984128,0.9454799288780911,12.237471681286241,Sunny,81.15,0.42,0.0
Cotton,Loamy,East,,69.18384645751165,7.8894581447899315,12.211923616372806,Sunny,69.95,0.0,0.0
Tomato,Clay,West,26.344291289823172,75.94764552672474,11.55165886797116,9.101634781417852,Sunny,31.61,0.41,0.0
